target_id	length	eff_length	est_counts	tpm
FBtr0070000	3537	3329.29	0	0
FBtr0307554	3546	3338.29	38.8791	0.384407
FBtr0307555	4528	4320.29	18.1209	0.138441
FBtr0070002	1226	1018.29	0	0
FBtr0070003	1164	956.294	0.5	0.0172575
FBtr0301569	2929	2721.29	0	0
FBtr0343166	3140	2932.29	0	0
FBtr0070029	1164	956.294	0.5	0.0172575
FBtr0301572	466	261.27	0	0
FBtr0070032	981	773.294	0	0
FBtr0070035	1129	921.294	0	0
FBtr0070036	611	403.627	50	4.08874
FBtr0070045	2227	2019.29	2756	45.0484
FBtr0070046	2844	2636.29	2141	26.8054
FBtr0299869	778	570.294	78997.1	4572.06
FBtr0299870	789	581.294	22402.7	1272.05
FBtr0333910	1224	1016.29	615.245	19.9815
FBtr0070063	6538	6330.29	8416.04	43.8817
FBtr0332992	7235	7027.29	738.964	3.47084
FBtr0070064	2054	1846.29	3058.82	54.6831
FBtr0070065	2110	1902.29	917.177	15.9139
FBtr0070066	3352	3144.29	46.9958	0.493327
FBtr0070067	3376	3168.29	0.00423357	4.41043e-05
FBtr0070068	3402	3194.29	1.89967e-07	1.96292e-09
FBtr0342962	4130	3922.29	0	0
FBtr0344149	3428	3220.29	0	0
FBtr0070069	1055	847.294	0	0
FBtr0070070	1188	980.294	1	0.03367
FBtr0070071	2038	1830.29	1	0.0180334
FBtr0070072	917	709.294	0	0
FBtr0070073	1438	1230.29	0	0
FBtr0070074	1097	889.294	0	0
FBtr0070075	2430	2222.29	0	0
FBtr0070076	743	535.351	38.381	2.36634
FBtr0112947	812	604.294	1124.07	61.3969
FBtr0070077	532	325.482	15.9211	1.61453
FBtr0336919	837	629.294	100.44	5.2681
FBtr0300328	580	372.822	0	0
FBtr0070078	517	310.867	51.6063	5.47934
FBtr0336920	787	579.294	31.5775	1.79919
FBtr0336921	526	319.741	1.88989e-08	1.95091e-09
FBtr0343501	627	419.627	0	0
FBtr0070079	2345	2137.29	1039	16.0454
FBtr0070080	1119	911.294	0	0
FBtr0340145	1344	1136.29	7	0.203333
FBtr0070088	1243	1035.29	3.33732	0.106398
FBtr0070092	1950	1742.29	7519.07	142.443
FBtr0070093	2123	1915.29	312.927	5.39271
FBtr0070094	4342	4134.29	5168	41.2592
FBtr0070099	2279	2071.29	797	12.7004
FBtr0070100	1310	1102.29	17	0.509039
FBtr0070101	1805	1597.29	176.193	3.64085
FBtr0070102	1821	1613.29	25.2969	0.517552
