target_id	length	eff_length	est_counts	tpm
FBtr0070000	3537	3345.97	0	0
FBtr0307554	3546	3354.97	42.2541	0.32808
FBtr0307555	4528	4336.97	31.7459	0.190678
FBtr0070002	1226	1034.97	0	0
FBtr0070003	1164	972.974	0	0
FBtr0301569	2929	2737.97	2	0.0190283
FBtr0343166	3140	2948.97	0	0
FBtr0070029	1164	972.974	1	0.0267731
FBtr0301572	466	277.251	1	0.0939565
FBtr0070032	981	789.974	0	0
FBtr0070035	1129	937.974	0	0
FBtr0070036	611	420.318	60	3.71854
FBtr0070045	2227	2035.97	5864	75.0277
FBtr0070046	2844	2652.97	4575	44.9219
FBtr0299869	778	587.045	114299	5071.9
FBtr0299870	789	598.045	24196.9	1053.96
FBtr0333910	1224	1032.97	1422.3	35.8676
FBtr0070063	6538	6346.97	11775.6	48.3298
FBtr0332992	7235	7043.97	1073.43	3.96967
FBtr0070064	2054	1862.97	2986.42	41.7583
FBtr0070065	2110	1918.97	1902.98	25.8324
FBtr0070066	3352	3160.97	36.4051	0.300014
FBtr0070067	3376	3184.97	0.00145409	1.18928e-05
FBtr0070068	3402	3210.97	2.72094e-08	2.20741e-10
FBtr0342962	4130	3938.97	0	0
FBtr0344149	3428	3236.97	42.5935	0.342771
FBtr0070069	1055	863.974	1	0.0301508
FBtr0070070	1188	996.974	0	0
FBtr0070071	2038	1846.97	15	0.211558
FBtr0070072	917	725.974	0	0
FBtr0070073	1438	1246.97	1	0.0208902
FBtr0070074	1097	905.974	1	0.0287531
FBtr0070075	2430	2238.97	0	0
FBtr0070076	743	552.045	43.8729	2.07025
FBtr0112947	812	621.045	1418.76	59.5094
FBtr0070077	532	341.95	0.000384298	2.92756e-05
FBtr0336919	837	646.045	109.146	4.40093
FBtr0300328	580	389.399	3.08149	0.206141
FBtr0070078	517	327.15	96.0567	7.64857
FBtr0336920	787	596.045	33.3838	1.459
FBtr0336921	526	335.984	2.70069	0.20939
FBtr0343501	627	436.188	0	0
FBtr0070079	2345	2153.97	1444	17.4633
FBtr0070080	1119	927.974	0	0
FBtr0340145	1344	1152.97	8	0.180747
FBtr0070088	1243	1051.97	71.3841	1.76765
FBtr0070092	1950	1758.97	10269	152.079
FBtr0070093	2123	1931.97	328.996	4.43597
FBtr0070094	4342	4150.97	6549	41.0984
FBtr0070099	2279	2087.97	19364	241.585
FBtr0070100	1310	1118.97	10	0.232798
FBtr0070101	1805	1613.97	107.703	1.73833
FBtr0070102	1821	1629.97	0	0
FBtr0273442	1711	1519.97	192.907	3.30606
FBtr0273443	1603	1411.97	10.1549	0.187348
FBtr0344150	1730	1538.97	27.3817	0.463478
FBtr0344151	1834	1642.97	94.8535	1.50391
FBtr0070103	1492	1300.97	30.3109	0.606917
FBtr0300326	4823	4631.97	63.966	0.359735
FBtr0342963	1675	1483.97	3.7231	0.0653549
FBtr0070107	1630	1438.97	100.121	1.81248
FBtr0070108	1731	1539.97	1267.83	21.4461
FBtr0340207	1751	1559.97	43.0458	0.718808
FBtr0070109	5422	5230.97	0.00124463	6.19809e-06
FBtr0307291	6331	6139.97	42.7444	0.181348
FBtr0307292	5251	5059.97	0	0
FBtr0307293	5425	5233.97	57.518	0.286268
FBtr0307294	6324	6132.97	32.2183	0.136846
FBtr0307295	5425	5233.97	57.518	0.286268
FBtr0070115	1175	983.974	1976	52.3122
FBtr0070116	2256	2064.97	1914.62	24.1528
FBtr0070117	2199	2007.97	0	0
FBtr0070118	2197	2005.97	364.378	4.73181
FBtr0070119	3680	3488.97	5132	38.3168
FBtr0070120	4901	4709.97	3405.72	18.8361
FBtr0340081	4889	4697.97	103.945	0.576357
FBtr0340082	4657	4465.97	462.334	2.69674
FBtr0070121	1550	1358.97	1551	29.7304
FBtr0308651	1229	1037.97	138.183	3.46792
FBtr0070122	696	505.096	5162.8	266.264
FBtr0343564	1145	953.974	507.63	13.8615
FBtr0070134	1236	1044.97	233.518	5.82123
FBtr0343759	1362	1170.97	3.48172	0.0774544
FBtr0070135	2124	1932.97	861.974	11.6163
FBtr0070136	2103	1911.97	679.848	9.26252
FBtr0070137	2193	2001.97	343.178	4.46541
FBtr0070138	2249	2057.97	394.944	4.99914
FBtr0112928	2304	2112.97	0	0
FBtr0345511	3250	3058.97	3.05592	0.0260235
FBtr0479789	3208	3016.97	2854.36	24.6455
FBtr0479790	3915	3723.97	347.641	2.43178
