target_id	length	eff_length	est_counts	tpm
FBtr0070000	3537	3329.06	0	0
FBtr0307554	3546	3338.06	24.5437	0.22532
FBtr0307555	4528	4320.06	15.4563	0.109641
FBtr0070002	1226	1018.06	0	0
FBtr0070003	1164	956.064	2	0.064106
FBtr0301569	2929	2721.06	0	0
FBtr0343166	3140	2932.06	0	0
FBtr0070029	1164	956.064	0	0
FBtr0301572	466	261.174	1	0.117334
FBtr0070032	981	773.064	0	0
FBtr0070035	1129	921.064	0	0
FBtr0070036	611	403.264	76	5.77537
FBtr0070045	2227	2019.06	3735	56.6887
FBtr0070046	2844	2636.06	2589	30.0976
FBtr0299869	778	570.121	86350.7	4641.46
FBtr0299870	789	581.064	24360.3	1284.74
FBtr0333910	1224	1016.06	858.98	25.907
FBtr0070063	6538	6330.06	9599.04	46.4703
FBtr0332992	7235	7027.06	713.957	3.11353
FBtr0070064	2054	1846.06	2896.46	48.0814
FBtr0070065	2110	1902.06	1106.1	17.8207
FBtr0070066	3352	3144.06	0.992808	0.00967675
FBtr0070067	3376	3168.06	98.0037	0.94799
FBtr0070068	3402	3194.06	0.00352418	3.38119e-05
FBtr0342962	4130	3922.06	0	0
FBtr0344149	3428	3220.06	1.3769e-07	1.31037e-09
FBtr0070069	1055	847.064	0	0
FBtr0070070	1188	980.064	0	0
FBtr0070071	2038	1830.06	14	0.234432
FBtr0070072	917	709.064	0	0
FBtr0070073	1438	1230.06	0	0
FBtr0070074	1097	889.064	0	0
FBtr0070075	2430	2222.06	0	0
FBtr0070076	743	535.121	47.3061	2.70907
FBtr0112947	812	604.064	1220.56	61.92
FBtr0070077	532	325.115	0	0
FBtr0336919	837	629.064	89.9221	4.38054
FBtr0300328	580	372.454	5.45131	0.448522
FBtr0070078	517	310.307	29.3004	2.89359
FBtr0336920	787	579.064	26.5805	1.40667
FBtr0336921	526	319.212	11.8828	1.14076
FBtr0343501	627	419.223	0	0
FBtr0070079	2345	2137.06	1065	15.2717
FBtr0070080	1119	911.064	2	0.0672724
FBtr0340145	1344	1136.06	0	0
FBtr0070088	1243	1035.06	17.6659	0.523026
FBtr0070092	1950	1742.06	7413.25	130.407
FBtr0070093	2123	1915.06	260.749	4.17248
FBtr0070094	4342	4134.06	5056	37.4788
FBtr0070099	2279	2071.06	1449	21.4403
FBtr0070100	1310	1102.06	2	0.0556133
FBtr0070101	1805	1597.06	85.2661	1.6361
FBtr0070102	1821	1613.06	30.1729	0.57322
FBtr0273442	1711	1503.06	77.5083	1.58025
FBtr0273443	1603	1395.06	0	0
FBtr0344150	1730	1522.06	30.1196	0.606418
FBtr0344151	1834	1626.06	48.9331	0.922191
FBtr0070103	1492	1284.06	18.7596	0.447706
FBtr0300326	4823	4615.06	15.2404	0.101198
FBtr0342963	1675	1467.06	0	0
FBtr0070107	1630	1422.06	124.162	2.67563
FBtr0070108	1731	1523.06	1123.06	22.5965
FBtr0340207	1751	1543.06	26.7776	0.531793
FBtr0070109	5422	5214.06	11.2834	0.0663164
FBtr0307291	6331	6123.06	30.1128	0.150709
FBtr0307292	5251	5043.06	0	0
FBtr0307293	5425	5217.06	0	0
FBtr0307294	6324	6116.06	0	0
FBtr0307295	5425	5217.06	85.6037	0.502831
FBtr0070115	1175	967.064	1553	49.2121
FBtr0070116	2256	2048.06	1489.33	22.2846
FBtr0070117	2199	1991.06	0	0
FBtr0070118	2197	1989.06	279.666	4.30871
FBtr0070119	3680	3472.06	3963	34.9778
FBtr0070120	4901	4693.06	1843.79	12.0396
FBtr0340081	4889	4681.06	70.5051	0.461564
FBtr0340082	4657	4449.06	556.704	3.83452
FBtr0070121	1550	1342.06	1325	30.2551
FBtr0308651	1229	1021.06	168.892	5.06886
FBtr0070122	696	488.223	4881.29	306.388
FBtr0343564	1145	937.064	309.129	10.1094
FBtr0070134	1236	1028.06	132.996	3.96437
FBtr0343759	1362	1154.06	4.57657	0.121525
FBtr0070135	2124	1916.06	636.019	10.1722
FBtr0070136	2103	1895.06	627.082	10.1404
FBtr0070137	2193	1985.06	157.898	2.43758
FBtr0070138	2249	2041.06	215.961	3.24246
FBtr0112928	2304	2096.06	0	0
FBtr0345511	3250	3042.06	3.03902	0.0306141
FBtr0479789	3208	3000.06	2002.48	20.4547
FBtr0479790	3915	3707.06	183.518	1.51706
FBtr0070142	475	269.72	0	0
FBtr0290198	1427	1219.06	2	0.0502758
FBtr0070145	1802	1594.06	2	0.0384485
FBtr0070146	3619	3411.06	6689	60.0934
FBtr0070147	1603	1395.06	7	0.153766
FBtr0070148	1100	892.064	75205	2583.49
FBtr0070149	1565	1357.06	8	0.180653
FBtr0070150	1686	1478.06	24.8498	0.515212
FBtr0070151	6137	5929.06	6529.33	33.7472
FBtr0308652	5149	4941.06	1424.35	8.83392
FBtr0070155	568	360.564	44642.4	3794.2
FBtr0070156	555	347.812	3301.18	290.857
FBtr0070157	535	328.082	348.744	32.5746
FBtr0070158	592	384.304	427.545	34.0928
FBtr0345321	493	287.079	12365.1	1319.93
FBtr0070159	387	187.628	3376	551.392
FBtr0070160	499	292.731	469	49.0976
FBtr0070161	4310	4102.06	2779.7	20.7659
FBtr0110791	4398	4190.06	0.038071	0.000278439
FBtr0339430	4725	4517.06	462.76	3.13946
FBtr0339431	4307	4099.06	161.69	1.2088
FBtr0339432	4391	4183.06	3581.58	26.2383
FBtr0339433	4448	4240.06	331.354	2.39483
FBtr0339434	3741	3533.06	676.877	5.87103
FBtr0110804	516	309.307	0	0
FBtr0070163	881	673.064	0	0
FBtr0070164	634	426.223	0	0
FBtr0310165	645	437.223	0	0
FBtr0070165	602	394.304	1093	84.9463
FBtr0307181	2880	2672.06	19.0107	0.218025
FBtr0345512	3540	3332.06	5.04858	0.0464314
FBtr0070167	2100	1892.06	228.271	3.69718
FBtr0070168	1777	1569.06	850.113	16.6032
FBtr0070169	1896	1688.06	254.075	4.61242
FBtr0307182	1623	1415.06	2786.51	60.3449
FBtr0332589	1656	1448.06	285.03	6.03195
FBtr0070170	2155	1947.06	1721.05	27.0876
FBtr0070171	667	459.223	4	0.266927
FBtr0070172	590	382.304	0	0
FBtr0070173	1412	1204.06	1059	26.9527
FBtr0070179	1107	899.064	160	5.45362
FBtr0070180	489	283.165	0	0
FBtr0070181	4766	4558.06	0	0
FBtr0113327	4995	4787.06	39.4289	0.252406
FBtr0331339	4766	4558.06	0	0
FBtr0331340	4325	4117.06	2639.57	19.6472
FBtr0070182	2214	2006.06	4444	67.8867
FBtr0070183	2462	2254.06	64.326	0.874532
FBtr0070184	462	257.357	2	0.238149
FBtr0070185	2073	1865.06	6	0.0985855
FBtr0342734	2540	2332.06	0	0
FBtr0070186	839	631.064	5	0.242802
