target_id	length	eff_length	est_counts	tpm
FBtr0070000	3537	3342.38	0	0
FBtr0307554	3546	3351.38	38.1994	0.300505
FBtr0307555	4528	4333.38	34.8006	0.211729
FBtr0070002	1226	1031.38	0	0
FBtr0070003	1164	969.384	0.5	0.0135986
FBtr0301569	2929	2734.38	1	0.00964185
FBtr0343166	3140	2945.38	0	0
FBtr0070029	1164	969.384	0.5	0.0135986
FBtr0301572	466	273.433	1	0.0964203
FBtr0070032	981	786.384	0	0
FBtr0070035	1129	934.384	1	0.0282159
FBtr0070036	611	416.52	43	2.72178
FBtr0070045	2227	2032.38	5765	74.7848
FBtr0070046	2844	2649.38	4558	45.3575
FBtr0299869	778	583.384	103294	4668.1
FBtr0299870	789	594.384	23922	1061.08
FBtr0333910	1224	1029.38	1220.95	31.2709
FBtr0070063	6538	6343.38	11953.3	49.6807
FBtr0332992	7235	7040.38	1143.68	4.28279
FBtr0070064	2054	1859.38	2891.44	40.9982
FBtr0070065	2110	1915.38	1732.03	23.8407
FBtr0070066	3352	3157.38	1.9368	0.0161725
FBtr0070067	3376	3181.38	0.000217455	1.80207e-06
FBtr0070068	3402	3207.38	50.847	0.417959
FBtr0342962	4130	3935.38	5.0273	0.0336796
FBtr0344149	3428	3233.38	125.189	1.02077
FBtr0070069	1055	860.384	1	0.0306427
FBtr0070070	1188	993.384	1	0.0265401
FBtr0070071	2038	1843.38	4	0.0572089
FBtr0070072	917	722.384	1	0.0364965
FBtr0070073	1438	1243.38	0	0
FBtr0070074	1097	902.384	0	0
FBtr0070075	2430	2235.38	0	0
FBtr0070076	743	548.384	48.9618	2.35392
FBtr0112947	812	617.384	1378.04	58.8471
FBtr0070077	532	338.07	7.56309	0.58981
FBtr0336919	837	642.384	88.9494	3.65063
FBtr0300328	580	385.64	5.03543	0.34425
FBtr0070078	517	323.268	43.271	3.52902
FBtr0336920	787	592.384	62.1811	2.76742
FBtr0336921	526	332.104	0	0
FBtr0343501	627	432.478	0	0
FBtr0070079	2345	2150.38	1375	16.858
FBtr0070080	1119	924.384	3.89163	0.110994
FBtr0340145	1344	1149.38	5.10837	0.117176
FBtr0070088	1243	1048.38	81.9327	2.06042
FBtr0070092	1950	1755.38	8539.91	128.263
FBtr0070093	2123	1928.38	322.087	4.40352
FBtr0070094	4342	4147.38	6375	40.5252
FBtr0070099	2279	2084.38	15908	201.214
FBtr0070100	1310	1115.38	2	0.0472743
FBtr0070101	1805	1610.38	74.5852	1.22108
FBtr0070102	1821	1626.38	40.1273	0.650483
FBtr0273442	1711	1516.38	134.664	2.34133
FBtr0273443	1603	1408.38	10.2481	0.191842
FBtr0344150	1730	1535.38	38.8749	0.667531
FBtr0344151	1834	1639.38	122.501	1.97005
FBtr0070103	1492	1297.38	21.3141	0.433131
FBtr0300326	4823	4628.38	47.2426	0.269106
FBtr0342963	1675	1480.38	4.44327	0.0791313
FBtr0070107	1630	1435.38	135.482	2.48847
FBtr0070108	1731	1536.38	1303.27	22.3642
FBtr0340207	1751	1556.38	10.253	0.173681
FBtr0070109	5422	5227.38	10.9439	0.0551959
FBtr0307291	6331	6136.38	21.1028	0.0906667
FBtr0307292	5251	5056.38	0	0
FBtr0307293	5425	5230.38	15.5831	0.0785487
FBtr0307294	6324	6129.38	0	0
FBtr0307295	5425	5230.38	76.3702	0.384955
FBtr0070115	1175	980.384	1806	48.567
FBtr0070116	2256	2061.38	1964.73	25.1283
FBtr0070117	2199	2004.38	38.1026	0.501179
FBtr0070118	2197	2002.38	306.17	4.03121
FBtr0070119	3680	3485.38	3910	29.5764
FBtr0070120	4901	4706.38	3023.16	16.9353
FBtr0340081	4889	4694.38	81.9315	0.460142
FBtr0340082	4657	4462.38	530.909	3.1367
FBtr0070121	1550	1355.38	1481	28.8079
FBtr0308651	1229	1034.38	153.408	3.91008
FBtr0070122	696	501.384	5048.52	265.469
FBtr0343564	1145	950.384	458.067	12.7072
FBtr0070134	1236	1041.38	137.542	3.48213
FBtr0343759	1362	1167.38	24.9452	0.563369
FBtr0070135	2124	1929.38	786.731	10.7505
FBtr0070136	2103	1908.38	638.367	8.8191
FBtr0070137	2193	1998.38	270.902	3.57398
FBtr0070138	2249	2054.38	313.613	4.02468
FBtr0112928	2304	2109.38	4.38728	0.0548352
FBtr0345511	3250	3055.38	0	0
FBtr0479789	3208	3013.38	2546.45	22.2792
FBtr0479790	3915	3720.38	452.55	3.207
FBtr0070142	475	282.239	0	0
FBtr0290198	1427	1232.38	16	0.342289
FBtr0070145	1802	1607.38	5	0.0820106
FBtr0070146	3619	3424.38	8847	68.1135
FBtr0070147	1603	1408.38	45	0.842386
FBtr0070148	1100	905.384	97404	2836.37
FBtr0070149	1565	1370.38	66	1.26976
FBtr0070150	1686	1491.38	50.3718	0.890466
FBtr0070151	6137	5942.38	10019.7	44.4543
FBtr0308652	5149	4954.38	1505.29	8.01035
FBtr0070155	568	373.716	59585	4203.54
FBtr0070156	555	360.825	4810.04	351.456
FBtr0070157	535	341.07	266.827	20.6255
FBtr0070158	592	397.601	419.919	27.8444
FBtr0345321	493	299.771	5681.19	499.654
FBtr0070159	387	198.104	4168	554.695
FBtr0070160	499	305.741	540	46.5651
FBtr0070161	4310	4115.38	3011.47	19.2925
FBtr0110791	4398	4203.38	2.81162	0.0176351
FBtr0339430	4725	4530.38	735.207	4.27853
FBtr0339431	4307	4112.38	499.352	3.20135
FBtr0339432	4391	4196.38	5601.16	35.1903
FBtr0339433	4448	4253.38	231.016	1.43195
FBtr0339434	3741	3546.38	955.981	7.10695
FBtr0110804	516	322.332	0	0
FBtr0070163	881	686.384	0	0
FBtr0070164	634	439.478	0	0
FBtr0310165	645	450.434	0	0
FBtr0070165	602	407.561	1205	77.9497
FBtr0307181	2880	2685.38	35.1051	0.344655
FBtr0345512	3540	3345.38	15.2063	0.119839
FBtr0070167	2100	1905.38	259.391	3.58915
FBtr0070168	1777	1582.38	1265.11	21.0783
FBtr0070169	1896	1701.38	234.704	3.63696
FBtr0307182	1623	1428.38	2141.16	39.5206
FBtr0332589	1656	1461.38	396.637	7.15565
FBtr0070170	2155	1960.38	2004.18	26.9535
FBtr0070171	667	472.434	2	0.111611
FBtr0070172	590	395.601	0	0
FBtr0070173	1412	1217.38	1311	28.3919
FBtr0070179	1107	912.384	337	9.73805
FBtr0070180	489	295.92	2	0.178187
FBtr0070181	4766	4571.38	8.07408	0.0465656
FBtr0113327	4995	4800.38	52.9018	0.290546
FBtr0331339	4766	4571.38	8.07408	0.0465656
FBtr0331340	4325	4130.38	2957.95	18.8808
FBtr0070182	2214	2019.38	5181	67.6417
FBtr0070183	2462	2267.38	67.2626	0.782111
FBtr0070184	462	269.569	1	0.0978024
FBtr0070185	2073	1878.38	0	0
FBtr0342734	2540	2345.38	2	0.022482
FBtr0070186	839	644.384	33	1.35017
FBtr0070187	2496	2301.38	30.8233	0.35311
FBtr0070188	1515	1320.38	3188.69	63.6695
FBtr0070189	1545	1350.38	11	0.214761
FBtr0331301	1301	1106.38	27	0.643395
FBtr0070195	987	792.384	0	0
FBtr0310459	500	306.71	0	0
FBtr0336688	1664	1469.38	52.7374	0.946244
FBtr0070197	1199	1004.38	829.355	21.7701
FBtr0310611	1698	1503.38	9.03838	0.158504
FBtr0345513	2256	2061.38	54.6062	0.698398
FBtr0070198	783	588.384	0	0
FBtr0342727	1387	1192.38	0	0
FBtr0070199	1430	1235.38	1	0.0213411
FBtr0310612	1564	1369.38	0	0
FBtr0070200	1413	1218.38	3	0.0649167
FBtr0070201	2704	2509.38	93	0.977092
FBtr0345506	2801	2606.38	0	0
FBtr0070202	2579	2384.38	9	0.0995144
FBtr0070203	1603	1408.38	9242	173.007
FBtr0070204	819	624.384	23	0.971171
FBtr0070205	1884	1689.38	60.3352	0.94159
FBtr0342728	1744	1549.38	211.665	3.60171
FBtr0070206	1599	1404.38	8.99997	0.168957
FBtr0342729	980	785.384	2.65273e-05	8.90492e-07
FBtr0070207	6581	6386.38	16669	68.8136
FBtr0070209	2347	2152.38	5232.04	64.0872
FBtr0310619	1989	1794.38	146.955	2.15918
FBtr0070211	1002	807.384	19.0398	0.621728
FBtr0303284	910	715.384	5.96025	0.219657
FBtr0070212	2460	2265.38	5362	62.4029
FBtr0070213	690	495.384	3	0.159661
FBtr0070215	3055	2860.38	3394.32	31.2859
FBtr0339772	3096	2901.38	220.432	2.00304
FBtr0339773	2945	2750.38	3.84628e-06	3.68695e-08
FBtr0339774	3635	3440.38	326.243	2.50008
FBtr0070216	2708	2513.38	5245.63	55.0248
FBtr0070217	2853	2658.38	641.461	6.36169
FBtr0070218	2739	2544.38	18.9104	0.195946
FBtr0070219	3697	3502.38	65.7651	0.495053
FBtr0070222	3438	3243.38	20.6548	0.167897
FBtr0342735	3484	3289.38	8.00374	0.0641502
FBtr0342736	3220	3025.38	39.4421	0.343715
FBtr0342737	3585	3390.38	33.5594	0.260966
FBtr0330317	3511	3316.38	0	0
FBtr0330318	3726	3531.38	0	0
FBtr0330319	3254	3059.38	117.618	1.01358
FBtr0330320	4058	3863.38	28.953	0.197581
FBtr0479843	3484	3289.38	8.00374	0.0641502
FBtr0070225	3784	3589.38	2394.89	17.5908
FBtr0332291	3799	3604.38	30.8759	0.225844
FBtr0332292	3603	3408.38	86.2361	0.667053
FBtr0070230	3382	3187.38	2836	23.458
FBtr0070231	1713	1518.38	119	2.06626
FBtr0070233	831	636.384	992	41.0972
FBtr0070234	1114	919.384	2490	71.4039
FBtr0070235	3623	3428.38	3103.42	23.8655
FBtr0342738	3887	3692.38	1832.21	13.0824
FBtr0332287	3620	3425.38	117.376	0.903419
FBtr0070236	2319	2124.38	1790.76	22.2241
FBtr0070237	1374	1179.38	40.2425	0.899599
FBtr0332288	2243	2048.38	0	0
FBtr0070238	4457	4262.38	91.185	0.564015
FBtr0342730	4397	4202.38	125.815	0.789326
FBtr0070239	5365	5170.38	4669.59	23.8109
FBtr0070241	4274	4079.38	102.635	0.663313
FBtr0342731	5323	5128.38	245.107	1.26007
FBtr0310282	5414	5219.38	0	0
FBtr0310283	5157	4962.38	0	0
FBtr0303264	5470	5275.38	172.666	0.862925
FBtr0302877	404	213.961	0	0
FBtr0070244	7025	6830.38	161.503	0.623384
FBtr0330391	7025	6830.38	161.503	0.623384
FBtr0345507	6975	6780.38	41.9935	0.163285
FBtr0070245	2890	2695.38	2003	19.5921
FBtr0070250	1487	1292.38	835.832	17.0509
FBtr0345522	3018	2823.38	57.1685	0.533834
FBtr0070251	2159	1964.38	1	0.0134213
FBtr0070252	1638	1443.38	1	0.0182658
FBtr0070253	859	664.384	123.751	4.91078
FBtr0339576	905	710.384	31.8148	1.18074
FBtr0339577	855	660.384	123.592	4.93418
FBtr0300352	799	604.384	0	0
FBtr0345508	1474	1279.38	35.3651	0.728775
FBtr0070254	753	558.384	70.4762	3.32758
FBtr0070257	1082	887.384	4	0.118841
FBtr0070259	2082	1887.38	3423.35	47.8201
FBtr0339589	2672	2477.38	537.829	5.72362
FBtr0070260	3254	3059.38	266.546	2.29698
FBtr0339591	4686	4491.38	144.276	0.846905
FBtr0339590	2776	2581.38	5769.18	58.9225
FBtr0070269	3161	2966.38	1588	14.1138
FBtr0070270	2540	2345.38	1412.4	15.8768
FBtr0333115	3038	2843.38	174.096	1.61425
FBtr0273400	1470	1275.38	0	0
FBtr0308320	3151	2956.38	18.7356	0.167081
FBtr0070272	2139	1944.38	0	0
FBtr0070277	2149	1954.38	80.5965	1.08724
FBtr0302174	2966	2771.38	0.0106778	0.000101579
FBtr0302175	2336	2141.38	0	0
FBtr0345509	2972	2777.38	12.5731	0.119351
FBtr0070278	1115	920.384	0	0
FBtr0344154	1247	1052.38	0	0
FBtr0070279	2210	2015.38	1235.82	16.1665
FBtr0330407	2218	2023.38	27.3941	0.356943
FBtr0333116	2047	1852.38	30.7857	0.438165
FBtr0070283	829	634.384	788.345	32.763
FBtr0070284	6411	6216.38	11632.7	49.3358
FBtr0343517	6772	6577.38	100.295	0.402019
FBtr0303587	5100	4905.38	1688.8	9.07664
FBtr0070285	457	264.73	0	0
FBtr0070289	1109	914.384	1055.51	30.4336
FBtr0070290	1083	888.384	154067	4572.23
FBtr0339593	1035	840.384	1424.16	44.6788
FBtr0339594	1088	893.384	1875.36	55.3435
FBtr0070293	1466	1271.38	5.44966	0.113009
FBtr0070294	1564	1369.38	884.55	17.0301
FBtr0070295	1063	868.384	70	2.12523
FBtr0070296	1634	1439.38	1793	32.8415
FBtr0070298	870	675.384	48	1.87374
FBtr0070301	803	608.384	0	0
FBtr0070308	842	647.384	1414.83	57.6186
FBtr0114454	865	670.384	40.1683	1.57972
FBtr0070310	3419	3224.38	2543.76	20.7994
FBtr0339600	3404	3209.38	0	0
FBtr0070311	2543	2348.38	4612.31	51.7808
FBtr0070312	1704	1509.38	2275.42	39.7449
FBtr0070313	1019	824.384	62.9048	2.01175
FBtr0331384	770	575.384	1411.5	64.676
FBtr0070314	869	674.384	1419.55	55.4963
FBtr0332579	1076	881.384	251.518	7.52355
FBtr0070315	3459	3264.38	2629.63	21.2379
FBtr0070316	6065	5870.38	2244.67	10.0811
FBtr0344155	6716	6521.38	1332.33	5.3863
FBtr0070317	3688	3493.38	3127.51	23.6032
FBtr0332586	3619	3424.38	546.495	4.20749
FBtr0070320	1648	1453.38	66.7329	1.21054
FBtr0070318	1791	1596.38	5985.17	98.846
FBtr0070319	1747	1552.38	1268.03	21.5353
FBtr0332587	1544	1349.38	0.000604045	1.18019e-05
FBtr0332588	1765	1570.38	220.061	3.69451
FBtr0070321	1105	910.384	1062	30.7553
FBtr0070328	1097	902.384	54	1.57769
FBtr0070330	2070	1875.38	447.211	6.28698
FBtr0344156	2042	1847.38	948.194	13.5319
FBtr0070331	923	728.384	1389.02	50.2768
FBtr0070334	2436	2241.38	516.636	6.07698
FBtr0070335	2466	2271.38	150.072	1.74192
FBtr0070336	2371	2176.38	11.8166	0.143145
FBtr0070337	2097	1902.38	3736.13	51.7778
FBtr0300254	2317	2122.38	318.183	3.9525
FBtr0300255	2521	2326.38	158.739	1.79896
FBtr0302435	2356	2161.38	0	0
FBtr0070338	920	725.384	156	5.66991
FBtr0070339	2664	2469.38	3850	41.1047
FBtr0070340	5230	5035.38	63	0.329858
FBtr0070341	2941	2746.38	3.10937	0.0298491
FBtr0303043	3782	3587.38	76.781	0.564281
FBtr0303044	2939	2744.38	21.0324	0.202052
FBtr0303045	3780	3585.38	310.568	2.28371
FBtr0310288	2937	2742.38	17.9019	0.172104
FBtr0310289	3014	2819.38	37.6073	0.351672
